"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"веб-разработка","308405","213","154202"
"создание мобильных систем","1951802","164","650600"
"создание и обслуживание систем контроля доступа к портам и устройствам","4460487","83","2230243"
"организацию антивирусной защиты","407239","301","203619"
"решения касающиеся сетевой безопасности и отражения угроз","9572346","25","4786173"
"организация систем видеонаблюдения","4186043","185","1395347"
"построение и обслуживание структурированных кабельных систем (СКС)","4779951","144","2389975"
"создание и поддержка интеллектуальных медиасистем","1131945","229","377315"
"телефония","5379600","35","1793200"
"создание виртуального офиса","5116987","57","2558493"
"организация резервного копирования","3462301","216","1731150"
"администрирование сетей и серверов","3761136","222","1880568"
"техническая поддержка рабочих станций и ИТ сервисов","5370337","42","1790112"
"веб-разработка","6293520","305","2097840"
"создание мобильных систем","8105927","138","4052963"
"создание и обслуживание систем контроля доступа к портам и устройствам","5406046","74","2703023"
"организацию антивирусной защиты","4201569","247","1400523"
"решения касающиеся сетевой безопасности и отражения угроз","7382603","129","3691301"
"организация систем видеонаблюдения","1022837","330","340945"
"построение и обслуживание структурированных кабельных систем (СКС)","4509478","86","1503159"
"создание и поддержка интеллектуальных медиасистем","3459591","223","1153197"
"телефония","4160805","28","2080402"
"создание виртуального офиса","5539756","159","2769878"
"организация резервного копирования","702279","145","351139"
"администрирование сетей и серверов","5163528","49","1721176"
"техническая поддержка рабочих станций и ИТ сервисов","8336247","101","4168123"
"веб-разработка","9210456","19","4605228"
"создание мобильных систем","1531701","171","510567"
"создание и обслуживание систем контроля доступа к портам и устройствам","8640690","30","4320345"
"организацию антивирусной защиты","6909864","202","2303288"
"решения касающиеся сетевой безопасности и отражения угроз","3388278","126","1694139"
"организация систем видеонаблюдения","6148057","273","2049352"
"построение и обслуживание структурированных кабельных систем (СКС)","8799778","355","4399889"
"создание и поддержка интеллектуальных медиасистем","3298241","23","1099413"
"телефония","8069947","79","4034973"
"создание виртуального офиса","449135","68","224567"
"организация резервного копирования","5987778","109","2993889"
"администрирование сетей и серверов","6381501","200","3190750"
"техническая поддержка рабочих станций и ИТ сервисов","9786117","329","3262039"
"веб-разработка","8586061","104","2862020"
"создание мобильных систем","8235043","97","2745014"
"создание и обслуживание систем контроля доступа к портам и устройствам","3235804","350","1617902"
"организацию антивирусной защиты","4079356","306","2039678"
"решения касающиеся сетевой безопасности и отражения угроз","7348611","290","3674305"
"организация систем видеонаблюдения","410578","205","205289"
"построение и обслуживание структурированных кабельных систем (СКС)","1813398","335","906699"
"создание и поддержка интеллектуальных медиасистем","3406436","223","1703218"
"телефония","8271517","261","4135758"
"создание виртуального офиса","2309658","259","1154829"
"организация резервного копирования","9437485","165","3145828"
"администрирование сетей и серверов","1582913","70","527637"
"техническая поддержка рабочих станций и ИТ сервисов","3610150","92","1805075"
"веб-разработка","9414039","199","3138013"
"создание мобильных систем","4031004","326","1343668"
"создание и обслуживание систем контроля доступа к портам и устройствам","6041767","17","3020883"
"организацию антивирусной защиты","9773127","91","3257709"
"решения касающиеся сетевой безопасности и отражения угроз","7070930","253","3535465"
"организация систем видеонаблюдения","8939276","282","4469638"
"построение и обслуживание структурированных кабельных систем (СКС)","4684350","77","1561450"
"создание и поддержка интеллектуальных медиасистем","6143661","18","3071830"
"телефония","7657694","93","3828847"
"создание виртуального офиса","5757413","190","1919137"
"организация резервного копирования","1702606","235","567535"
"администрирование сетей и серверов","6169705","47","3084852"
"техническая поддержка рабочих станций и ИТ сервисов","860909","102","430454"
"веб-разработка","6494336","200","2164778"
"создание мобильных систем","249357","164","124678"
"создание и обслуживание систем контроля доступа к портам и устройствам","9416560","100","4708280"
"организацию антивирусной защиты","2810639","324","936879"
"решения касающиеся сетевой безопасности и отражения угроз","9645915","23","3215305"
"организация систем видеонаблюдения","8900482","265","4450241"
"построение и обслуживание структурированных кабельных систем (СКС)","7199587","357","2399862"
"создание и поддержка интеллектуальных медиасистем","4019718","168","2009859"
"телефония","9358901","304","3119633"
"создание виртуального офиса","2433513","332","1216756"
"организация резервного копирования","8184910","143","2728303"
"администрирование сетей и серверов","1901467","252","950733"
"техническая поддержка рабочих станций и ИТ сервисов","3835669","170","1917834"
"веб-разработка","2954264","115","1477132"
"создание мобильных систем","4880413","145","2440206"
"создание и обслуживание систем контроля доступа к портам и устройствам","6777355","47","3388677"
"организацию антивирусной защиты","4819205","224","2409602"
"решения касающиеся сетевой безопасности и отражения угроз","4338322","268","2169161"
"организация систем видеонаблюдения","6040182","314","2013394"
"построение и обслуживание структурированных кабельных систем (СКС)","6023506","127","2007835"
"создание и поддержка интеллектуальных медиасистем","8366756","339","4183378"
"телефония","4427212","134","2213606"
"создание виртуального офиса","5951162","66","2975581"
"организация резервного копирования","2527788","162","1263894"
"администрирование сетей и серверов","2551959","332","850653"
"техническая поддержка рабочих станций и ИТ сервисов","1812906","314","906453"
"веб-разработка","9006238","182","4503119"
"создание мобильных систем","9380994","24","3126998"
"создание и обслуживание систем контроля доступа к портам и устройствам","3888598","24","1296199"
"организацию антивирусной защиты","5124102","312","1708034"
"решения касающиеся сетевой безопасности и отражения угроз","3715243","288","1238414"
"организация систем видеонаблюдения","6174460","219","2058153"
"построение и обслуживание структурированных кабельных систем (СКС)","9253968","87","3084656"
"создание и поддержка интеллектуальных медиасистем","2536144","279","1268072"
"телефония","4866518","159","2433259"
"создание виртуального офиса","3065371","298","1021790"
"организация резервного копирования","9208795","351","4604397"
"администрирование сетей и серверов","4261775","156","1420591"
"техническая поддержка рабочих станций и ИТ сервисов","8131735","109","4065867"
"веб-разработка","5606494","77","2803247"
"создание мобильных систем","2379996","264","1189998"
"создание и обслуживание систем контроля доступа к портам и устройствам","5599046","133","1866348"
"организацию антивирусной защиты","5663080","250","2831540"
"решения касающиеся сетевой безопасности и отражения угроз","6197921","224","2065973"
"организация систем видеонаблюдения","5502063","147","1834021"
"построение и обслуживание структурированных кабельных систем (СКС)","6887185","351","2295728"
"создание и поддержка интеллектуальных медиасистем","2639356","249","1319678"
"телефония","1695943","213","565314"
"создание виртуального офиса","7745876","162","2581958"
"организация резервного копирования","2243982","211","747994"
"администрирование сетей и серверов","9173849","360","4586924"
"техническая поддержка рабочих станций и ИТ сервисов","1384076","44","692038"
"веб-разработка","3757430","271","1878715"
"создание мобильных систем","8093689","89","2697896"
"создание и обслуживание систем контроля доступа к портам и устройствам","9015827","252","3005275"
"организацию антивирусной защиты","623997","134","311998"
"решения касающиеся сетевой безопасности и отражения угроз","9442041","236","4721020"
"организация систем видеонаблюдения","2961264","145","1480632"
"построение и обслуживание структурированных кабельных систем (СКС)","3277159","64","1638579"
"создание и поддержка интеллектуальных медиасистем","6843139","177","3421569"
"телефония","5740319","282","2870159"
"создание виртуального офиса","9142709","41","4571354"
"организация резервного копирования","9969776","351","3323258"
"администрирование сетей и серверов","3116666","217","1558333"
"техническая поддержка рабочих станций и ИТ сервисов","912631","293","304210"
"веб-разработка","2182034","205","1091017"
"создание мобильных систем","895914","189","298638"
"создание и обслуживание систем контроля доступа к портам и устройствам","8188287","52","4094143"
"организацию антивирусной защиты","3192196","255","1064065"
"решения касающиеся сетевой безопасности и отражения угроз","8833462","364","2944487"
"организация систем видеонаблюдения","959873","156","319957"
"построение и обслуживание структурированных кабельных систем (СКС)","6884680","72","2294893"
"создание и поддержка интеллектуальных медиасистем","1720389","183","573463"
"телефония","8678718","272","2892906"
"создание виртуального офиса","8379028","103","4189514"
"организация резервного копирования","9887246","311","3295748"
"администрирование сетей и серверов","4840613","349","1613537"
"техническая поддержка рабочих станций и ИТ сервисов","8042959","245","2680986"
"веб-разработка","1752556","41","584185"
"создание мобильных систем","2247585","283","749195"
"создание и обслуживание систем контроля доступа к портам и устройствам","2763967","211","1381983"
"организацию антивирусной защиты","3884019","73","1942009"
"решения касающиеся сетевой безопасности и отражения угроз","6549069","67","2183023"
"организация систем видеонаблюдения","9070770","24","3023590"
"построение и обслуживание структурированных кабельных систем (СКС)","4734451","28","1578150"
"создание и поддержка интеллектуальных медиасистем","186931","14","93465"
"телефония","444609","81","148203"
"создание виртуального офиса","5700791","273","1900263"
"организация резервного копирования","780035","178","260011"
"администрирование сетей и серверов","4271052","288","2135526"
"техническая поддержка рабочих станций и ИТ сервисов","8855756","14","4427878"
"веб-разработка","7767008","113","2589002"
"создание мобильных систем","3500506","142","1166835"
"создание и обслуживание систем контроля доступа к портам и устройствам","204368","41","68122"
"организацию антивирусной защиты","8144603","255","2714867"
"решения касающиеся сетевой безопасности и отражения угроз","5621976","229","1873992"
"организация систем видеонаблюдения","9256954","179","3085651"
"построение и обслуживание структурированных кабельных систем (СКС)","9602911","262","3200970"
"создание и поддержка интеллектуальных медиасистем","7384526","161","3692263"
"телефония","8450256","185","4225128"
"создание виртуального офиса","897116","265","448558"
"организация резервного копирования","7580795","91","3790397"
"администрирование сетей и серверов","7100712","248","2366904"
"техническая поддержка рабочих станций и ИТ сервисов","6264036","32","3132018"
"веб-разработка","3035029","214","1517514"
"создание мобильных систем","2625703","196","875234"
"создание и обслуживание систем контроля доступа к портам и устройствам","701605","166","233868"
"организацию антивирусной защиты","3305069","364","1652534"
"решения касающиеся сетевой безопасности и отражения угроз","4965396","164","1655132"
"организация систем видеонаблюдения","708065","158","236021"
"построение и обслуживание структурированных кабельных систем (СКС)","2757899","191","919299"
"создание и поддержка интеллектуальных медиасистем","2133826","272","711275"
"телефония","1614535","325","538178"
"создание виртуального офиса","8798040","281","4399020"
"организация резервного копирования","4892858","302","1630952"
"администрирование сетей и серверов","6781964","195","3390982"
"техническая поддержка рабочих станций и ИТ сервисов","2325565","346","1162782"
"веб-разработка","5574508","348","1858169"
"создание мобильных систем","4966909","94","1655636"
"создание и обслуживание систем контроля доступа к портам и устройствам","6304453","313","2101484"
"организацию антивирусной защиты","5347047","57","1782349"
"решения касающиеся сетевой безопасности и отражения угроз","9603553","276","4801776"
"организация систем видеонаблюдения","2553090","195","851030"
"построение и обслуживание структурированных кабельных систем (СКС)","4245675","353","1415225"
"создание и поддержка интеллектуальных медиасистем","2120056","267","1060028"
"телефония","3624479","283","1208159"
"создание виртуального офиса","7643622","25","2547874"
"организация резервного копирования","9801702","276","4900851"
"администрирование сетей и серверов","5664460","135","2832230"
"техническая поддержка рабочих станций и ИТ сервисов","4428554","99","2214277"
"веб-разработка","6463753","232","2154584"
"создание мобильных систем","6741076","245","3370538"
"создание и обслуживание систем контроля доступа к портам и устройствам","3654180","51","1827090"
"организацию антивирусной защиты","3020025","214","1006675"
"решения касающиеся сетевой безопасности и отражения угроз","6286721","21","3143360"
"организация систем видеонаблюдения","8067150","200","4033575"
"построение и обслуживание структурированных кабельных систем (СКС)","6868591","156","3434295"
"создание и поддержка интеллектуальных медиасистем","1997140","32","998570"
"телефония","6300715","117","2100238"
"создание виртуального офиса","2889049","243","1444524"
"организация резервного копирования","6665316","124","2221772"
"администрирование сетей и серверов","4978863","154","2489431"
"техническая поддержка рабочих станций и ИТ сервисов","247836","91","123918"
"веб-разработка","1959883","14","979941"
"создание мобильных систем","2315243","269","1157621"
"создание и обслуживание систем контроля доступа к портам и устройствам","5600445","16","2800222"
"организацию антивирусной защиты","2652597","198","1326298"
"решения касающиеся сетевой безопасности и отражения угроз","1823479","316","607826"
"организация систем видеонаблюдения","4573276","322","1524425"
"построение и обслуживание структурированных кабельных систем (СКС)","1860211","304","930105"
"создание и поддержка интеллектуальных медиасистем","9751861","46","3250620"
"телефония","4921495","55","2460747"
"создание виртуального офиса","3232480","153","1077493"
"организация резервного копирования","4647035","201","1549011"
"администрирование сетей и серверов","9332200","67","3110733"
"техническая поддержка рабочих станций и ИТ сервисов","1604373","182","534791"
"веб-разработка","8078292","99","4039146"
"создание мобильных систем","9642417","63","3214139"
"создание и обслуживание систем контроля доступа к портам и устройствам","6789469","190","2263156"
"организацию антивирусной защиты","5109430","173","2554715"
"решения касающиеся сетевой безопасности и отражения угроз","6187179","72","2062393"
"организация систем видеонаблюдения","5321566","259","2660783"
"построение и обслуживание структурированных кабельных систем (СКС)","127606","364","42535"
"создание и поддержка интеллектуальных медиасистем","2334979","331","1167489"
"телефония","4478835","165","1492945"
"создание виртуального офиса","6746222","278","3373111"
"организация резервного копирования","5232632","314","2616316"
"администрирование сетей и серверов","6788118","349","2262706"
"техническая поддержка рабочих станций и ИТ сервисов","7734096","256","2578032"
"веб-разработка","2774352","167","1387176"
"создание мобильных систем","4388259","102","1462753"
"создание и обслуживание систем контроля доступа к портам и устройствам","2836157","58","1418078"
"организацию антивирусной защиты","188164","19","62721"
"решения касающиеся сетевой безопасности и отражения угроз","3889002","200","1944501"
"организация систем видеонаблюдения","4466011","175","2233005"
"построение и обслуживание структурированных кабельных систем (СКС)","4225422","245","1408474"
"создание и поддержка интеллектуальных медиасистем","7006064","126","3503032"
"телефония","2385558","44","1192779"
"создание виртуального офиса","1594180","297","531393"
"организация резервного копирования","4561480","59","1520493"
"администрирование сетей и серверов","120852","287","40284"
"техническая поддержка рабочих станций и ИТ сервисов","3014204","14","1004734"
"веб-разработка","6484301","51","3242150"
"создание мобильных систем","8356737","93","2785579"
"создание и обслуживание систем контроля доступа к портам и устройствам","9758546","295","4879273"
"организацию антивирусной защиты","7819725","212","2606575"
"решения касающиеся сетевой безопасности и отражения угроз","1066307","181","533153"
"организация систем видеонаблюдения","3218193","246","1609096"
"построение и обслуживание структурированных кабельных систем (СКС)","4272305","184","1424101"
"создание и поддержка интеллектуальных медиасистем","907546","52","453773"
"телефония","8772934","338","2924311"
"создание виртуального офиса","2565722","225","1282861"
"организация резервного копирования","4992733","228","1664244"
"администрирование сетей и серверов","2999183","358","999727"
"техническая поддержка рабочих станций и ИТ сервисов","3301240","208","1650620"
"веб-разработка","6936210","171","3468105"
"создание мобильных систем","3613388","116","1806694"
"создание и обслуживание систем контроля доступа к портам и устройствам","1455248","35","485082"
"организацию антивирусной защиты","1277073","115","425691"
"решения касающиеся сетевой безопасности и отражения угроз","1443247","40","481082"
"организация систем видеонаблюдения","2901180","75","967060"
"построение и обслуживание структурированных кабельных систем (СКС)","1809422","210","603140"
"создание и поддержка интеллектуальных медиасистем","7926801","68","2642267"
"телефония","8611727","16","4305863"
"создание виртуального офиса","9298967","289","3099655"
"организация резервного копирования","4244901","163","2122450"
"администрирование сетей и серверов","1265229","226","421743"
"техническая поддержка рабочих станций и ИТ сервисов","8856064","90","4428032"
"веб-разработка","9693912","142","3231304"
"создание мобильных систем","6785589","31","2261863"
"создание и обслуживание систем контроля доступа к портам и устройствам","5942954","334","1980984"
"организацию антивирусной защиты","6805490","172","3402745"
"решения касающиеся сетевой безопасности и отражения угроз","1039048","231","519524"
"организация систем видеонаблюдения","7268955","340","2422985"
"построение и обслуживание структурированных кабельных систем (СКС)","7668264","75","2556088"
"создание и поддержка интеллектуальных медиасистем","6094103","175","2031367"
"телефония","7864289","166","3932144"
"создание виртуального офиса","4076652","339","2038326"
"организация резервного копирования","8485653","107","2828551"
"администрирование сетей и серверов","5368628","36","1789542"
"техническая поддержка рабочих станций и ИТ сервисов","9406100","306","3135366"
"веб-разработка","8014062","302","2671354"
"создание мобильных систем","7438979","254","2479659"
"создание и обслуживание систем контроля доступа к портам и устройствам","9704072","87","3234690"
"организацию антивирусной защиты","9409157","240","3136385"
"решения касающиеся сетевой безопасности и отражения угроз","6419794","73","2139931"
"организация систем видеонаблюдения","6731379","158","2243793"
"построение и обслуживание структурированных кабельных систем (СКС)","212565","336","70855"
"создание и поддержка интеллектуальных медиасистем","6438324","129","2146108"
"телефония","4643665","330","1547888"
"создание виртуального офиса","1809872","176","904936"
"организация резервного копирования","6895567","325","3447783"
"администрирование сетей и серверов","4422135","206","2211067"
"техническая поддержка рабочих станций и ИТ сервисов","4802466","27","1600822"
"веб-разработка","636409","269","318204"
"создание мобильных систем","4912608","200","1637536"
"создание и обслуживание систем контроля доступа к портам и устройствам","4488098","200","2244049"
"организацию антивирусной защиты","7186198","22","3593099"
"решения касающиеся сетевой безопасности и отражения угроз","321398","137","107132"
"организация систем видеонаблюдения","1762582","71","881291"
"построение и обслуживание структурированных кабельных систем (СКС)","5657833","294","1885944"
"создание и поддержка интеллектуальных медиасистем","7517936","340","3758968"
"телефония","6168204","273","3084102"
"создание виртуального офиса","8573642","81","4286821"
"организация резервного копирования","9707420","76","4853710"
"администрирование сетей и серверов","7708100","268","2569366"
"техническая поддержка рабочих станций и ИТ сервисов","7102923","150","3551461"
"веб-разработка","3074158","162","1024719"
"создание мобильных систем","711665","226","237221"
"создание и обслуживание систем контроля доступа к портам и устройствам","9664363","201","4832181"
"организацию антивирусной защиты","6282180","361","2094060"
"решения касающиеся сетевой безопасности и отражения угроз","3297426","182","1099142"
"организация систем видеонаблюдения","7369056","179","2456352"
"построение и обслуживание структурированных кабельных систем (СКС)","9103576","54","4551788"
"создание и поддержка интеллектуальных медиасистем","8149298","217","4074649"
"телефония","477063","228","159021"
"создание виртуального офиса","4498523","294","2249261"
"организация резервного копирования","7443628","165","3721814"
"администрирование сетей и серверов","7649632","280","3824816"
"техническая поддержка рабочих станций и ИТ сервисов","9069518","323","4534759"
"веб-разработка","2457543","70","819181"
"создание мобильных систем","3893369","104","1946684"
"создание и обслуживание систем контроля доступа к портам и устройствам","8782025","151","2927341"
"организацию антивирусной защиты","9262757","15","4631378"
"решения касающиеся сетевой безопасности и отражения угроз","5527745","302","2763872"
"организация систем видеонаблюдения","540831","134","270415"
"построение и обслуживание структурированных кабельных систем (СКС)","2891431","157","1445715"
"создание и поддержка интеллектуальных медиасистем","8808841","361","2936280"
"телефония","569039","208","189679"
"создание виртуального офиса","1597114","197","532371"
"организация резервного копирования","9684963","360","3228321"
"администрирование сетей и серверов","4203717","214","1401239"
"техническая поддержка рабочих станций и ИТ сервисов","8493499","183","2831166"
"веб-разработка","2850637","276","1425318"
"создание мобильных систем","9823876","349","4911938"
"создание и обслуживание систем контроля доступа к портам и устройствам","8648437","288","2882812"
"организацию антивирусной защиты","2528555","81","842851"
"решения касающиеся сетевой безопасности и отражения угроз","5402970","151","2701485"
"организация систем видеонаблюдения","4817433","163","2408716"
"построение и обслуживание структурированных кабельных систем (СКС)","2742022","263","1371011"
"создание и поддержка интеллектуальных медиасистем","8646655","335","2882218"
"телефония","281715","93","140857"
"создание виртуального офиса","2709342","159","1354671"
"организация резервного копирования","7049818","118","3524909"
"администрирование сетей и серверов","9751942","218","3250647"
"техническая поддержка рабочих станций и ИТ сервисов","5119627","359","1706542"
"веб-разработка","7202670","308","2400890"
"создание мобильных систем","675079","98","225026"
"создание и обслуживание систем контроля доступа к портам и устройствам","9801916","64","3267305"
"организацию антивирусной защиты","3986406","140","1328802"
"решения касающиеся сетевой безопасности и отражения угроз","511078","48","255539"
"организация систем видеонаблюдения","4993631","88","2496815"
"построение и обслуживание структурированных кабельных систем (СКС)","812452","102","406226"
"создание и поддержка интеллектуальных медиасистем","1495311","230","498437"
"телефония","5126578","352","1708859"
"создание виртуального офиса","9154506","133","4577253"
"организация резервного копирования","767102","199","383551"
"администрирование сетей и серверов","8499272","282","4249636"
"техническая поддержка рабочих станций и ИТ сервисов","2631478","51","1315739"
"веб-разработка","637647","289","318823"
"создание мобильных систем","1019878","39","339959"
"создание и обслуживание систем контроля доступа к портам и устройствам","1372412","250","457470"
"организацию антивирусной защиты","3061275","42","1020425"
"решения касающиеся сетевой безопасности и отражения угроз","3892146","40","1297382"
"организация систем видеонаблюдения","7758665","102","3879332"
"построение и обслуживание структурированных кабельных систем (СКС)","9036337","161","3012112"
"создание и поддержка интеллектуальных медиасистем","6706132","271","2235377"
"телефония","4083255","150","1361085"
"создание виртуального офиса","2986884","297","995628"
"организация резервного копирования","1712185","41","570728"
"администрирование сетей и серверов","668075","147","334037"
"техническая поддержка рабочих станций и ИТ сервисов","6793988","320","2264662"
"веб-разработка","2423003","255","807667"
"создание мобильных систем","5954439","123","1984813"
"создание и обслуживание систем контроля доступа к портам и устройствам","9531205","212","3177068"
"организацию антивирусной защиты","9149362","51","3049787"
"решения касающиеся сетевой безопасности и отражения угроз","4953278","248","2476639"
"организация систем видеонаблюдения","2224623","242","741541"
"построение и обслуживание структурированных кабельных систем (СКС)","2387433","262","795811"
"создание и поддержка интеллектуальных медиасистем","7298155","16","2432718"
"телефония","6317797","140","3158898"
"создание виртуального офиса","2936124","89","1468062"
"организация резервного копирования","7383498","163","3691749"
"администрирование сетей и серверов","4823357","220","1607785"
"техническая поддержка рабочих станций и ИТ сервисов","9973271","22","4986635"
"веб-разработка","7008028","174","3504014"
"создание мобильных систем","3477098","99","1738549"
"создание и обслуживание систем контроля доступа к портам и устройствам","1810798","224","603599"
"организацию антивирусной защиты","9667479","320","3222493"
"решения касающиеся сетевой безопасности и отражения угроз","239810","230","79936"
"организация систем видеонаблюдения","9817145","310","3272381"
"построение и обслуживание структурированных кабельных систем (СКС)","2517933","240","839311"
"создание и поддержка интеллектуальных медиасистем","7475073","58","3737536"
"телефония","9599634","345","3199878"
"создание виртуального офиса","9899410","358","4949705"
"организация резервного копирования","8381966","106","4190983"
"администрирование сетей и серверов","1124668","72","562334"
"техническая поддержка рабочих станций и ИТ сервисов","4833325","224","1611108"
"веб-разработка","7422053","294","2474017"
"создание мобильных систем","7133379","148","3566689"
"создание и обслуживание систем контроля доступа к портам и устройствам","145099","197","72549"
"организацию антивирусной защиты","9099642","25","4549821"
"решения касающиеся сетевой безопасности и отражения угроз","1020816","103","510408"
"организация систем видеонаблюдения","8689075","176","2896358"
"построение и обслуживание структурированных кабельных систем (СКС)","2212995","61","737665"
"создание и поддержка интеллектуальных медиасистем","9674131","127","3224710"
"телефония","4063942","262","2031971"
"создание виртуального офиса","7798969","105","3899484"
"организация резервного копирования","2658390","24","886130"
"администрирование сетей и серверов","7287721","186","2429240"
"техническая поддержка рабочих станций и ИТ сервисов","2624689","161","1312344"
"веб-разработка","5806492","90","2903246"
"создание мобильных систем","9558894","242","3186298"
"создание и обслуживание систем контроля доступа к портам и устройствам","6448725","96","2149575"
"организацию антивирусной защиты","9066164","189","3022054"
"решения касающиеся сетевой безопасности и отражения угроз","4156646","289","1385548"
"организация систем видеонаблюдения","6821589","69","3410794"
"построение и обслуживание структурированных кабельных систем (СКС)","9562813","120","3187604"
"создание и поддержка интеллектуальных медиасистем","6547945","63","2182648"
"телефония","7467556","194","2489185"
"создание виртуального офиса","280913","105","140456"
"организация резервного копирования","1740063","90","580021"
"администрирование сетей и серверов","4903594","148","2451797"
"техническая поддержка рабочих станций и ИТ сервисов","2819225","170","939741"
"веб-разработка","3345389","344","1672694"
"создание мобильных систем","2493212","248","1246606"
"создание и обслуживание систем контроля доступа к портам и устройствам","4768011","342","2384005"
"организацию антивирусной защиты","2241695","87","1120847"
"решения касающиеся сетевой безопасности и отражения угроз","6642643","186","3321321"
"организация систем видеонаблюдения","5636836","183","1878945"
"построение и обслуживание структурированных кабельных систем (СКС)","5465348","224","2732674"
"создание и поддержка интеллектуальных медиасистем","4195803","106","1398601"
"телефония","6407382","40","3203691"
"создание виртуального офиса","8055674","158","4027837"
"организация резервного копирования","6367244","280","2122414"
"администрирование сетей и серверов","9988060","190","3329353"
"техническая поддержка рабочих станций и ИТ сервисов","2512395","326","837465"
