"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"решения касающиеся сетевой безопасности и отражения угроз","2836029","330","945343"
"организация систем видеонаблюдения","8853682","163","2951227"
"построение и обслуживание структурированных кабельных систем (СКС)","756148","292","378074"
"создание и поддержка интеллектуальных медиасистем","6574388","211","2191462"
"телефония","1604631","363","802315"
"создание виртуального офиса","555733","231","277866"
"организация резервного копирования","5295499","322","2647749"
"администрирование сетей и серверов","6252259","300","3126129"
"техническая поддержка рабочих станций и ИТ сервисов","1250386","345","416795"
"веб-разработка","4319825","26","1439941"
"создание мобильных систем","4023481","118","1341160"
"создание и обслуживание систем контроля доступа к портам и устройствам","5787645","334","2893822"
"организацию антивирусной защиты","3393569","324","1696784"
"решения касающиеся сетевой безопасности и отражения угроз","864297","207","432148"
"организация систем видеонаблюдения","4835931","127","2417965"
"построение и обслуживание структурированных кабельных систем (СКС)","2599364","113","1299682"
"создание и поддержка интеллектуальных медиасистем","9984691","63","4992345"
"телефония","316390","202","105463"
"создание виртуального офиса","7822913","139","3911456"
"организация резервного копирования","984356","140","328118"
"администрирование сетей и серверов","6161539","159","2053846"
"техническая поддержка рабочих станций и ИТ сервисов","8969857","223","4484928"
"веб-разработка","8382178","149","2794059"
"создание мобильных систем","160576","183","80288"
"создание и обслуживание систем контроля доступа к портам и устройствам","2913214","16","1456607"
"организацию антивирусной защиты","3679293","18","1839646"
"решения касающиеся сетевой безопасности и отражения угроз","5067194","80","2533597"
"организация систем видеонаблюдения","7710248","361","3855124"
"построение и обслуживание структурированных кабельных систем (СКС)","181165","178","90582"
"создание и поддержка интеллектуальных медиасистем","2326864","280","775621"
"телефония","5640097","23","1880032"
"создание виртуального офиса","4502214","14","2251107"
"организация резервного копирования","2074494","126","691498"
"администрирование сетей и серверов","8788386","242","2929462"
"техническая поддержка рабочих станций и ИТ сервисов","7653448","150","3826724"
"веб-разработка","4851479","212","1617159"
"создание мобильных систем","3389395","87","1129798"
"создание и обслуживание систем контроля доступа к портам и устройствам","5426255","146","1808751"
"организацию антивирусной защиты","4670227","136","2335113"
"решения касающиеся сетевой безопасности и отражения угроз","8784951","114","2928317"
"организация систем видеонаблюдения","2576103","195","1288051"
"построение и обслуживание структурированных кабельных систем (СКС)","3661927","104","1830963"
"создание и поддержка интеллектуальных медиасистем","6229070","285","2076356"
"телефония","8814517","218","2938172"
"создание виртуального офиса","1095160","334","365053"
"организация резервного копирования","6746772","352","2248924"
"администрирование сетей и серверов","5931181","310","2965590"
"техническая поддержка рабочих станций и ИТ сервисов","2802790","157","934263"
"веб-разработка","5347158","15","2673579"
"создание мобильных систем","5846715","186","1948905"
"создание и обслуживание систем контроля доступа к портам и устройствам","5379780","27","2689890"
"организацию антивирусной защиты","8436917","172","2812305"
"решения касающиеся сетевой безопасности и отражения угроз","8398566","311","4199283"
"организация систем видеонаблюдения","2333595","330","1166797"
"построение и обслуживание структурированных кабельных систем (СКС)","5155487","154","1718495"
"создание и поддержка интеллектуальных медиасистем","8243448","44","4121724"
"телефония","3053203","102","1526601"
"создание виртуального офиса","8927219","257","2975739"
"организация резервного копирования","2013151","305","1006575"
"администрирование сетей и серверов","6456957","134","2152319"
"техническая поддержка рабочих станций и ИТ сервисов","1256594","323","628297"
"веб-разработка","8831136","327","4415568"
"создание мобильных систем","8253746","247","2751248"
"создание и обслуживание систем контроля доступа к портам и устройствам","5496004","298","2748002"
"организацию антивирусной защиты","6062800","211","3031400"
"решения касающиеся сетевой безопасности и отражения угроз","1932292","92","644097"
"организация систем видеонаблюдения","9633325","208","4816662"
"построение и обслуживание структурированных кабельных систем (СКС)","1780678","81","593559"
"создание и поддержка интеллектуальных медиасистем","5950394","91","1983464"
"телефония","9265762","202","4632881"
"создание виртуального офиса","8396649","209","4198324"
"организация резервного копирования","9916755","164","4958377"
"администрирование сетей и серверов","3880360","60","1293453"
"техническая поддержка рабочих станций и ИТ сервисов","4621126","259","2310563"
"веб-разработка","7057816","193","2352605"
"создание мобильных систем","1960026","16","980013"
"создание и обслуживание систем контроля доступа к портам и устройствам","1240584","220","413528"
"организацию антивирусной защиты","5397986","358","2698993"
"решения касающиеся сетевой безопасности и отражения угроз","5125506","142","2562753"
"организация систем видеонаблюдения","9350017","120","4675008"
"построение и обслуживание структурированных кабельных систем (СКС)","337251","226","112417"
"создание и поддержка интеллектуальных медиасистем","9197778","258","4598889"
"телефония","3162272","353","1581136"
"создание виртуального офиса","9280756","277","4640378"
"организация резервного копирования","6634350","268","2211450"
"администрирование сетей и серверов","3239265","139","1619632"
"техническая поддержка рабочих станций и ИТ сервисов","3020724","166","1510362"
"веб-разработка","3655002","63","1827501"
"создание мобильных систем","9227214","264","4613607"
"создание и обслуживание систем контроля доступа к портам и устройствам","7215237","281","3607618"
"организацию антивирусной защиты","8048291","85","4024145"
"решения касающиеся сетевой безопасности и отражения угроз","740931","277","246977"
"организация систем видеонаблюдения","8715685","236","4357842"
"построение и обслуживание структурированных кабельных систем (СКС)","8605297","262","4302648"
"создание и поддержка интеллектуальных медиасистем","8667645","15","2889215"
"телефония","4700261","168","1566753"
"создание виртуального офиса","6988058","49","2329352"
"организация резервного копирования","6847319","247","3423659"
"администрирование сетей и серверов","4090310","43","2045155"
"техническая поддержка рабочих станций и ИТ сервисов","6112479","265","3056239"
"веб-разработка","2019827","66","1009913"
"создание мобильных систем","4857346","83","1619115"
"создание и обслуживание систем контроля доступа к портам и устройствам","3858108","313","1929054"
"организацию антивирусной защиты","4497035","215","2248517"
"решения касающиеся сетевой безопасности и отражения угроз","7607571","205","3803785"
"организация систем видеонаблюдения","3030027","177","1515013"
"построение и обслуживание структурированных кабельных систем (СКС)","2781360","273","927120"
"создание и поддержка интеллектуальных медиасистем","328707","309","164353"
"телефония","7770902","230","3885451"
"создание виртуального офиса","9401775","46","3133925"
"организация резервного копирования","5571609","78","1857203"
"администрирование сетей и серверов","9968014","344","3322671"
"техническая поддержка рабочих станций и ИТ сервисов","4998289","115","1666096"
"веб-разработка","1587723","47","793861"
"создание мобильных систем","8660229","141","2886743"
"создание и обслуживание систем контроля доступа к портам и устройствам","8413518","65","2804506"
"организацию антивирусной защиты","2120534","287","706844"
"решения касающиеся сетевой безопасности и отражения угроз","2812790","77","1406395"
"организация систем видеонаблюдения","1396746","295","698373"
"построение и обслуживание структурированных кабельных систем (СКС)","4098213","349","2049106"
"создание и поддержка интеллектуальных медиасистем","9012599","321","3004199"
"телефония","2986619","347","995539"
"создание виртуального офиса","535515","57","267757"
"организация резервного копирования","1167781","357","583890"
"администрирование сетей и серверов","5241570","337","1747190"
"техническая поддержка рабочих станций и ИТ сервисов","4758833","296","2379416"
"веб-разработка","5333750","217","2666875"
"создание мобильных систем","2309363","161","769787"
"создание и обслуживание систем контроля доступа к портам и устройствам","7379466","50","2459822"
"организацию антивирусной защиты","6536345","338","3268172"
"решения касающиеся сетевой безопасности и отражения угроз","3452346","67","1150782"
"организация систем видеонаблюдения","8309815","187","2769938"
"построение и обслуживание структурированных кабельных систем (СКС)","7459398","175","2486466"
"создание и поддержка интеллектуальных медиасистем","2078707","201","692902"
"телефония","8215030","88","4107515"
"создание виртуального офиса","2528995","86","842998"
"организация резервного копирования","5382355","213","1794118"
"администрирование сетей и серверов","6919996","214","2306665"
"техническая поддержка рабочих станций и ИТ сервисов","9255420","303","3085140"
"веб-разработка","6970205","162","3485102"
"создание мобильных систем","9754261","286","3251420"
"создание и обслуживание систем контроля доступа к портам и устройствам","7796904","111","3898452"
"организацию антивирусной защиты","8468820","308","2822940"
"решения касающиеся сетевой безопасности и отражения угроз","3226571","272","1613285"
"организация систем видеонаблюдения","8814778","176","2938259"
"построение и обслуживание структурированных кабельных систем (СКС)","5130137","149","1710045"
"создание и поддержка интеллектуальных медиасистем","7561645","348","2520548"
"телефония","1037754","266","345918"
"создание виртуального офиса","4900671","337","2450335"
"организация резервного копирования","4039610","327","2019805"
"администрирование сетей и серверов","2020046","44","673348"
"техническая поддержка рабочих станций и ИТ сервисов","1123211","160","561605"
"веб-разработка","9244428","115","4622214"
"создание мобильных систем","7325818","30","2441939"
"создание и обслуживание систем контроля доступа к портам и устройствам","6138123","125","3069061"
"организацию антивирусной защиты","6720443","61","3360221"
"решения касающиеся сетевой безопасности и отражения угроз","7660603","308","3830301"
"организация систем видеонаблюдения","8786088","354","4393044"
"построение и обслуживание структурированных кабельных систем (СКС)","211411","43","105705"
"создание и поддержка интеллектуальных медиасистем","4369901","48","2184950"
"телефония","8474743","273","4237371"
"создание виртуального офиса","7138503","113","2379501"
"организация резервного копирования","8130918","333","4065459"
"администрирование сетей и серверов","3138518","287","1046172"
"техническая поддержка рабочих станций и ИТ сервисов","4311614","201","2155807"
"веб-разработка","2722862","232","907620"
"создание мобильных систем","4594020","278","2297010"
"создание и обслуживание систем контроля доступа к портам и устройствам","4803940","95","1601313"
"организацию антивирусной защиты","1593352","175","531117"
"решения касающиеся сетевой безопасности и отражения угроз","8061855","142","4030927"
"организация систем видеонаблюдения","9897345","137","4948672"
"построение и обслуживание структурированных кабельных систем (СКС)","7259532","306","2419844"
"создание и поддержка интеллектуальных медиасистем","535746","347","178582"
"телефония","410465","354","205232"
"создание виртуального офиса","5483732","138","2741866"
"организация резервного копирования","2685135","357","895045"
"администрирование сетей и серверов","3297971","63","1099323"
"техническая поддержка рабочих станций и ИТ сервисов","4463069","43","2231534"
"веб-разработка","6917902","122","2305967"
"создание мобильных систем","5248744","15","2624372"
"создание и обслуживание систем контроля доступа к портам и устройствам","8591424","319","4295712"
"организацию антивирусной защиты","3466194","187","1733097"
"решения касающиеся сетевой безопасности и отражения угроз","2490504","256","830168"
"организация систем видеонаблюдения","5701972","358","1900657"
"построение и обслуживание структурированных кабельных систем (СКС)","9524618","85","4762309"
"создание и поддержка интеллектуальных медиасистем","7856693","68","2618897"
"телефония","6875190","355","3437595"
"создание виртуального офиса","1540255","303","513418"
"организация резервного копирования","6026261","251","3013130"
"администрирование сетей и серверов","6419336","145","2139778"
"техническая поддержка рабочих станций и ИТ сервисов","7430968","60","3715484"
"веб-разработка","4718727","251","1572909"
"создание мобильных систем","9838596","359","4919298"
"создание и обслуживание систем контроля доступа к портам и устройствам","8026069","168","2675356"
"организацию антивирусной защиты","4960302","167","2480151"
"решения касающиеся сетевой безопасности и отражения угроз","7032719","141","3516359"
"организация систем видеонаблюдения","2167872","88","1083936"
"построение и обслуживание структурированных кабельных систем (СКС)","1424808","352","712404"
"создание и поддержка интеллектуальных медиасистем","5143147","262","2571573"
"телефония","211490","68","70496"
"создание виртуального офиса","4058872","152","2029436"
"организация резервного копирования","8563783","67","2854594"
"администрирование сетей и серверов","2703715","230","1351857"
"техническая поддержка рабочих станций и ИТ сервисов","7767714","309","2589238"
"веб-разработка","8894210","236","4447105"
"создание мобильных систем","2566574","227","1283287"
"создание и обслуживание систем контроля доступа к портам и устройствам","5175646","54","1725215"
"организацию антивирусной защиты","3037836","121","1518918"
"решения касающиеся сетевой безопасности и отражения угроз","341343","90","170671"
"организация систем видеонаблюдения","2117067","35","1058533"
"построение и обслуживание структурированных кабельных систем (СКС)","1873262","180","936631"
"создание и поддержка интеллектуальных медиасистем","8390986","166","4195493"
"телефония","6160188","328","3080094"
"создание виртуального офиса","5045619","60","2522809"
"организация резервного копирования","4822973","270","1607657"
"администрирование сетей и серверов","8012469","328","4006234"
"техническая поддержка рабочих станций и ИТ сервисов","2505556","312","835185"
"веб-разработка","1155647","351","385215"
"создание мобильных систем","4171904","297","1390634"
"создание и обслуживание систем контроля доступа к портам и устройствам","6783396","90","3391698"
"организацию антивирусной защиты","6820916","346","3410458"
"решения касающиеся сетевой безопасности и отражения угроз","6397671","149","2132557"
"организация систем видеонаблюдения","8407688","296","2802562"
"построение и обслуживание структурированных кабельных систем (СКС)","2766357","221","922119"
"создание и поддержка интеллектуальных медиасистем","5034647","54","1678215"
"телефония","2362552","177","787517"
"создание виртуального офиса","5199223","133","2599611"
"организация резервного копирования","9309655","259","4654827"
"администрирование сетей и серверов","5225423","226","1741807"
"техническая поддержка рабочих станций и ИТ сервисов","1461813","144","487271"
"веб-разработка","5232783","169","1744261"
"создание мобильных систем","4045106","217","2022553"
"создание и обслуживание систем контроля доступа к портам и устройствам","5400677","298","2700338"
"организацию антивирусной защиты","4534024","172","1511341"
"решения касающиеся сетевой безопасности и отражения угроз","3684262","150","1228087"
"организация систем видеонаблюдения","3826740","37","1913370"
"построение и обслуживание структурированных кабельных систем (СКС)","9681016","141","4840508"
"создание и поддержка интеллектуальных медиасистем","2236291","127","745430"
"телефония","4872566","136","2436283"
"создание виртуального офиса","6736024","43","2245341"
"организация резервного копирования","4360993","229","1453664"
"администрирование сетей и серверов","8729976","59","2909992"
"техническая поддержка рабочих станций и ИТ сервисов","7084657","120","2361552"
"веб-разработка","4398197","110","2199098"
"создание мобильных систем","1934327","220","644775"
"создание и обслуживание систем контроля доступа к портам и устройствам","6955089","361","2318363"
"организацию антивирусной защиты","5596305","186","1865435"
"решения касающиеся сетевой безопасности и отражения угроз","5336544","263","1778848"
"организация систем видеонаблюдения","1982734","197","991367"
"построение и обслуживание структурированных кабельных систем (СКС)","7425292","152","3712646"
"создание и поддержка интеллектуальных медиасистем","8210285","337","4105142"
"телефония","6766559","237","3383279"
"создание виртуального офиса","7690267","235","3845133"
"организация резервного копирования","8193751","252","2731250"
"администрирование сетей и серверов","3077704","102","1025901"
"техническая поддержка рабочих станций и ИТ сервисов","3011884","313","1003961"
"веб-разработка","5252786","211","1750928"
"создание мобильных систем","6305284","249","3152642"
"создание и обслуживание систем контроля доступа к портам и устройствам","9181924","287","3060641"
"организацию антивирусной защиты","2587233","182","862411"
"решения касающиеся сетевой безопасности и отражения угроз","4659056","123","1553018"
"организация систем видеонаблюдения","9166121","105","3055373"
"построение и обслуживание структурированных кабельных систем (СКС)","223476","350","111738"
"создание и поддержка интеллектуальных медиасистем","7141606","171","2380535"
"телефония","7724821","253","2574940"
"создание виртуального офиса","4431607","105","2215803"
"организация резервного копирования","9716367","152","4858183"
"администрирование сетей и серверов","3185717","282","1061905"
"техническая поддержка рабочих станций и ИТ сервисов","2644905","165","1322452"
"веб-разработка","5595060","328","1865020"
"создание мобильных систем","8643392","97","2881130"
"создание и обслуживание систем контроля доступа к портам и устройствам","1431142","148","715571"
"организацию антивирусной защиты","4224191","172","1408063"
"решения касающиеся сетевой безопасности и отражения угроз","346391","32","115463"
"организация систем видеонаблюдения","537849","180","268924"
"построение и обслуживание структурированных кабельных систем (СКС)","1439452","245","479817"
"создание и поддержка интеллектуальных медиасистем","3244320","182","1622160"
"телефония","3038728","82","1519364"
"создание виртуального офиса","4939627","134","1646542"
"организация резервного копирования","7969021","41","2656340"
"администрирование сетей и серверов","9012433","163","3004144"
"техническая поддержка рабочих станций и ИТ сервисов","6186626","338","3093313"
"веб-разработка","3414852","101","1707426"
"создание мобильных систем","5030574","16","1676858"
"создание и обслуживание систем контроля доступа к портам и устройствам","6564749","297","3282374"
"организацию антивирусной защиты","640028","206","320014"
"решения касающиеся сетевой безопасности и отражения угроз","6607454","343","3303727"
"организация систем видеонаблюдения","6388827","260","2129609"
"построение и обслуживание структурированных кабельных систем (СКС)","395372","313","197686"
"создание и поддержка интеллектуальных медиасистем","6265689","290","2088563"
"телефония","5588867","172","2794433"
"создание виртуального офиса","1508071","61","754035"
"организация резервного копирования","3988184","39","1994092"
"администрирование сетей и серверов","538878","139","179626"
"техническая поддержка рабочих станций и ИТ сервисов","5925524","165","1975174"
"веб-разработка","8321034","157","4160517"
"создание мобильных систем","696167","25","232055"
"создание и обслуживание систем контроля доступа к портам и устройствам","1304417","20","434805"
"организацию антивирусной защиты","2209562","349","1104781"
"решения касающиеся сетевой безопасности и отражения угроз","9213272","337","3071090"
"организация систем видеонаблюдения","3795381","278","1265127"
"построение и обслуживание структурированных кабельных систем (СКС)","8479807","54","2826602"
"создание и поддержка интеллектуальных медиасистем","1750666","262","875333"
"телефония","4082876","133","2041438"
"создание виртуального офиса","7975389","254","2658463"
"организация резервного копирования","6380012","180","3190006"
"администрирование сетей и серверов","9321620","207","4660810"
"техническая поддержка рабочих станций и ИТ сервисов","3156925","137","1052308"
"веб-разработка","3109139","16","1554569"
"создание мобильных систем","8162149","297","2720716"
"создание и обслуживание систем контроля доступа к портам и устройствам","2858889","133","1429444"
"организацию антивирусной защиты","989219","293","329739"
"решения касающиеся сетевой безопасности и отражения угроз","1347137","45","673568"
"организация систем видеонаблюдения","604450","187","302225"
"построение и обслуживание структурированных кабельных систем (СКС)","4906790","292","2453395"
"создание и поддержка интеллектуальных медиасистем","8246610","314","2748870"
"телефония","318365","321","159182"
"создание виртуального офиса","8848360","271","2949453"
"организация резервного копирования","9206593","48","4603296"
"администрирование сетей и серверов","8016373","142","4008186"
"техническая поддержка рабочих станций и ИТ сервисов","2211428","221","1105714"
"веб-разработка","4004059","253","2002029"
"создание мобильных систем","4286191","231","2143095"
"создание и обслуживание систем контроля доступа к портам и устройствам","5427927","200","2713963"
"организацию антивирусной защиты","6735893","120","2245297"
"решения касающиеся сетевой безопасности и отражения угроз","9376752","25","3125584"
"организация систем видеонаблюдения","2469295","99","1234647"
"построение и обслуживание структурированных кабельных систем (СКС)","7057098","98","3528549"
"создание и поддержка интеллектуальных медиасистем","4937068","91","1645689"
"телефония","6929248","293","3464624"
"создание виртуального офиса","3363927","151","1681963"
"организация резервного копирования","4016970","19","2008485"
"администрирование сетей и серверов","7970745","302","2656915"
"техническая поддержка рабочих станций и ИТ сервисов","5082520","245","1694173"
"веб-разработка","3997977","295","1332659"
"создание мобильных систем","3552059","21","1184019"
"создание и обслуживание систем контроля доступа к портам и устройствам","7348348","88","2449449"
"организацию антивирусной защиты","4718094","234","1572698"
"решения касающиеся сетевой безопасности и отражения угроз","7820721","253","2606907"
"организация систем видеонаблюдения","2718991","150","1359495"
"построение и обслуживание структурированных кабельных систем (СКС)","5273632","146","2636816"
"создание и поддержка интеллектуальных медиасистем","3246958","191","1082319"
"телефония","908974","29","454487"
"создание виртуального офиса","5758757","73","1919585"
"организация резервного копирования","1420817","274","473605"
"администрирование сетей и серверов","1919666","101","959833"
"техническая поддержка рабочих станций и ИТ сервисов","925498","197","462749"
"веб-разработка","315243","137","157621"
"создание мобильных систем","6570331","22","3285165"
"создание и обслуживание систем контроля доступа к портам и устройствам","1592624","26","530874"
"организацию антивирусной защиты","8925608","263","4462804"
"решения касающиеся сетевой безопасности и отражения угроз","6327332","361","3163666"
"организация систем видеонаблюдения","9057825","185","4528912"
"построение и обслуживание структурированных кабельных систем (СКС)","6069325","242","3034662"
"создание и поддержка интеллектуальных медиасистем","4229049","69","1409683"
"телефония","7006244","244","3503122"
"создание виртуального офиса","2215286","118","738428"
"организация резервного копирования","9441391","276","3147130"
"администрирование сетей и серверов","3705451","41","1852725"
"техническая поддержка рабочих станций и ИТ сервисов","410008","109","136669"
"веб-разработка","1699739","61","566579"
"создание мобильных систем","6037040","291","3018520"
"создание и обслуживание систем контроля доступа к портам и устройствам","1777247","223","592415"
"организацию антивирусной защиты","9422466","20","4711233"
"решения касающиеся сетевой безопасности и отражения угроз","6271158","20","3135579"
"организация систем видеонаблюдения","1757199","238","878599"
"построение и обслуживание структурированных кабельных систем (СКС)","4368933","291","1456311"
"создание и поддержка интеллектуальных медиасистем","7813314","137","3906657"
"телефония","1967755","18","655918"
"создание виртуального офиса","6868193","289","3434096"
"организация резервного копирования","7751334","102","2583778"
"администрирование сетей и серверов","5517585","187","1839195"
"техническая поддержка рабочих станций и ИТ сервисов","1530202","134","510067"
"веб-разработка","5112229","299","2556114"
"создание мобильных систем","3781710","57","1260570"
"создание и обслуживание систем контроля доступа к портам и устройствам","6802791","275","2267597"
"организацию антивирусной защиты","3754580","83","1251526"
"решения касающиеся сетевой безопасности и отражения угроз","3753940","200","1251313"
"организация систем видеонаблюдения","5808884","339","2904442"
"построение и обслуживание структурированных кабельных систем (СКС)","6468796","175","2156265"
"создание и поддержка интеллектуальных медиасистем","3282395","131","1094131"
"телефония","6279351","134","3139675"
"создание виртуального офиса","5790727","268","1930242"
"организация резервного копирования","997355","216","332451"
"администрирование сетей и серверов","1800374","282","600124"
"техническая поддержка рабочих станций и ИТ сервисов","2866131","352","1433065"
"веб-разработка","4582550","332","2291275"
"создание мобильных систем","6776179","159","3388089"
"создание и обслуживание систем контроля доступа к портам и устройствам","5361709","202","2680854"
"организацию антивирусной защиты","3046815","82","1523407"
"решения касающиеся сетевой безопасности и отражения угроз","4740188","178","2370094"
"организация систем видеонаблюдения","7092119","313","2364039"
"построение и обслуживание структурированных кабельных систем (СКС)","8656711","201","2885570"
"создание и поддержка интеллектуальных медиасистем","9049110","132","4524555"
"телефония","5638087","99","1879362"
"создание виртуального офиса","5191173","39","2595586"
"организация резервного копирования","9033694","322","4516847"
"администрирование сетей и серверов","2396520","106","798840"
"техническая поддержка рабочих станций и ИТ сервисов","5106852","273","2553426"
"веб-разработка","9312212","29","3104070"
"создание мобильных систем","5356092","45","2678046"
"создание и обслуживание систем контроля доступа к портам и устройствам","3701547","94","1850773"
"организацию антивирусной защиты","2232232","102","1116116"
"решения касающиеся сетевой безопасности и отражения угроз","3170886","178","1056962"
"организация систем видеонаблюдения","3159252","95","1579626"
"построение и обслуживание структурированных кабельных систем (СКС)","2250895","331","1125447"
"создание и поддержка интеллектуальных медиасистем","2414333","146","1207166"
"телефония","6841197","361","3420598"
"создание виртуального офиса","357535","217","178767"
"организация резервного копирования","8907438","320","4453719"
"администрирование сетей и серверов","9922375","166","3307458"
"техническая поддержка рабочих станций и ИТ сервисов","5182154","251","1727384"
"веб-разработка","2726385","347","1363192"
"создание мобильных систем","3650850","93","1216950"
"создание и обслуживание систем контроля доступа к портам и устройствам","8849266","291","2949755"
"организацию антивирусной защиты","6536272","136","3268136"
"решения касающиеся сетевой безопасности и отражения угроз","6123959","76","2041319"
"организация систем видеонаблюдения","9078001","116","3026000"
"построение и обслуживание структурированных кабельных систем (СКС)","4863962","289","1621320"
"создание и поддержка интеллектуальных медиасистем","9630631","230","4815315"
"телефония","4125296","185","1375098"
"создание виртуального офиса","6026916","272","3013458"
"организация резервного копирования","1835286","114","611762"
"администрирование сетей и серверов","3563149","291","1781574"
"техническая поддержка рабочих станций и ИТ сервисов","3530597","168","1176865"
"веб-разработка","2445749","95","1222874"
"создание мобильных систем","971490","139","323830"
"создание и обслуживание систем контроля доступа к портам и устройствам","2675063","145","891687"
"организацию антивирусной защиты","5980870","241","1993623"
"решения касающиеся сетевой безопасности и отражения угроз","6557446","81","3278723"
"организация систем видеонаблюдения","5077960","340","1692653"
"построение и обслуживание структурированных кабельных систем (СКС)","197205","77","65735"
"создание и поддержка интеллектуальных медиасистем","6246659","139","3123329"
"телефония","3610703","145","1805351"
"создание виртуального офиса","3239115","226","1079705"
"организация резервного копирования","2121683","88","1060841"
"администрирование сетей и серверов","4037603","35","1345867"
"техническая поддержка рабочих станций и ИТ сервисов","5833967","215","2916983"
"веб-разработка","5831567","54","2915783"
"создание мобильных систем","6413979","253","2137993"
"создание и обслуживание систем контроля доступа к портам и устройствам","7471589","340","2490529"
"организацию антивирусной защиты","4261796","108","1420598"
